gene_id	length	G10d1	G10d2	G15d1	G15d2	G5d1	G5d2	M10d1	M10d2	M15d1	M15d2	M5d1	M5d2
ENSG00000157693	4792	343	157	189	110	1139	222	1088	522	599	562	686	343
ENSG00000201749	114	0	0	0	0	1	1	0	0	0	0	3	0
ENSG00000230054	536	2	0	0	0	1	1	1	0	2	0	0	0
ENSG00000230601	731	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000230284	394	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000274919	384	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181634	7889	10	5	7	3	83	11	54	27	21	20	51	22
ENSG00000229817	2992	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000106952	2906	150	75	107	62	192	48	436	288	273	228	100	55
ENSG00000041982	9636	7	3	13	3	54	10	10	11	13	3	30	10
ENSG00000236461	1525	0	0	0	0	0	0	1	1	1	0	0	0
ENSG00000173077	4707	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000234692	427	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274755	100	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228714	396	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204148	769	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228707	509	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182752	11573	11	5	1	1	55	11	3	2	3	23	13	24
ENSG00000226604	1854	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244757	728	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256040	2450	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148219	8290	17	9	8	7	36	6	12	6	15	16	15	10
ENSG00000229105	1756	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000230894	4996	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000119401	3780	177	88	124	65	597	116	339	204	250	239	357	242
ENSG00000230734	468	32	6	11	0	53	7	15	5	12	4	21	4
ENSG00000207268	135	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201140	303	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222413	302	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233516	751	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233569	1299	0	1	0	0	0	0	0	0	0	0	0	1
ENSG00000235133	335	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136869	5256	2639	1226	3284	1749	2694	582	3428	1898	2753	2334	1321	741
ENSG00000201444	107	5	2	4	3	0	0	5	2	4	4	0	0
ENSG00000231901	625	0	0	0	0	0	0	0	0	2	1	0	0
ENSG00000234782	514	5	1	0	2	6	0	4	4	2	7	9	2
ENSG00000225050	386	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235201	256	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231166	479	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000078725	3905	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000260970	1463	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261432	2780	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225960	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207814	72	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136861	10080	2632	1231	2996	1547	5112	1088	2102	1090	1332	1251	2603	1347
ENSG00000106780	6298	2002	886	5470	2900	2163	526	2043	1058	1295	1234	1429	724
ENSG00000238181	1300	1	1	0	1	1	1	0	0	0	2	0	0
ENSG00000119402	11263	2294	1017	2858	1460	4942	1045	2047	1191	1591	1443	2405	1311
ENSG00000214654	1389	39	22	40	13	97	21	69	31	31	29	57	36
ENSG00000270917	371	1	1	4	0	16	1	1	1	0	3	2	2
ENSG00000095261	4432	779	397	802	450	1821	406	721	373	589	500	990	568
ENSG00000226752	7181	806	398	785	386	1540	340	890	551	570	506	651	349
ENSG00000119403	6733	3025	1328	2816	1524	7277	1569	2613	1487	1466	1401	3611	1912
ENSG00000056558	6449	404	181	510	298	361	83	345	245	238	213	162	93
ENSG00000106804	6533	422	207	325	170	620	134	799	464	428	361	281	151
ENSG00000119397	9417	4438	2099	4818	2540	8817	1922	4845	2760	2665	2471	4677	2511
ENSG00000119396	4304	2533	1233	2287	1178	5935	1396	2522	1435	1671	1619	3359	1822
ENSG00000243738	277	4	1	5	1	6	0	2	1	1	4	4	1
ENSG00000148180	11097	5532	2482	10056	4957	7168	1442	7861	4231	4522	4121	3858	2014
ENSG00000214651	1463	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000239593	838	2	0	1	1	1	0	0	0	1	3	1	0
ENSG00000235865	4763	7	1	30	4	10	4	9	4	11	5	7	3
ENSG00000148175	3198	6949	3258	13005	6795	6432	1412	2593	1478	2264	2084	2414	1326
ENSG00000227355	440	3	2	8	1	0	0	1	0	0	1	0	0
ENSG00000204136	4501	411	204	801	417	234	42	527	307	473	459	106	46
ENSG00000240299	303	6	0	4	1	2	0	3	0	1	0	0	0
ENSG00000213467	609	6	4	1	1	18	4	5	2	0	1	7	2
ENSG00000136848	8408	24	8	20	9	49	15	65	30	12	17	25	9
ENSG00000229854	662	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261534	3779	13	2	8	2	43	8	17	11	8	5	18	5
ENSG00000175764	3535	55	28	50	23	186	37	62	38	41	40	96	51
ENSG00000237548	1052	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266583	86	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119421	844	763	328	551	303	2303	511	680	431	414	420	1199	665
ENSG00000185681	868	0	0	0	0	1	0	0	0	0	0	1	1
ENSG00000106852	5748	44	12	18	3	156	25	59	32	45	43	84	49
ENSG00000119446	5193	563	263	475	226	1410	308	581	331	381	375	671	411
ENSG00000148187	11041	1170	538	783	409	2824	662	979	548	669	617	1459	781
ENSG00000095303	5790	1010	486	789	425	3449	724	2199	1239	1353	1207	1903	994
ENSG00000269970	221	11	3	15	0	24	1	18	8	9	6	29	8
ENSG00000233616	301	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000229245	522	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000231465	259	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000136834	969	0	0	0	0	0	4	1	0	0	0	1	0
ENSG00000197233	942	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239590	942	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171505	939	0	0	0	0	1	2	0	0	0	0	0	0
ENSG00000171501	1115	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171496	930	0	1	2	2	2	0	0	1	1	2	0	0
ENSG00000228914	765	0	0	1	0	2	0	0	0	0	0	1	0
ENSG00000234156	636	0	0	0	0	0	0	0	0	3	1	0	0
ENSG00000165202	945	0	0	0	0	1	0	2	0	0	0	0	0
ENSG00000280094	995	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173679	1083	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000171481	975	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000226783	2440	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136939	936	2	1	0	1	0	0	1	0	3	0	0	0
ENSG00000171459	1044	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000232387	390	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148215	963	0	0	1	0	0	1	0	0	0	3	0	1
ENSG00000136940	3147	508	249	563	257	1381	270	573	274	378	332	755	362
ENSG00000165204	951	1	0	1	2	0	0	0	0	0	0	1	1
ENSG00000233425	1264	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000056586	11545	1244	637	1179	611	3069	645	1606	930	1062	906	1625	831
ENSG00000212447	111	1	0	0	0	0	0	0	3	1	0	0	0
ENSG00000186130	4106	354	150	363	192	707	149	416	224	296	272	390	214
ENSG00000171448	4645	487	214	430	246	995	188	461	235	335	351	479	261
ENSG00000261094	2674	73	25	68	49	179	31	59	35	61	56	104	47
ENSG00000011454	9162	802	407	774	420	2235	497	1190	654	619	651	1188	589
ENSG00000222351	107	2	0	1	0	1	0	0	0	0	0	0	0
ENSG00000213216	381	0	0	1	2	2	1	1	1	3	2	4	1
ENSG00000188394	1170	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225078	858	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000236901	5984	271	87	192	109	626	144	176	104	161	126	271	114
ENSG00000165209	8097	1052	486	768	375	2395	509	554	299	477	428	1107	572
ENSG00000148204	6349	3	2	1	3	6	1	1	1	1	0	2	1
ENSG00000119522	10256	1293	563	1418	700	2108	430	1097	541	814	702	1033	582
ENSG00000207991	79	3	1	0	1	4	0	0	1	2	2	0	0
ENSG00000274932	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237336	722	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000230826	788	1	2	1	1	2	2	0	1	1	2	0	0
ENSG00000229115	246	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000234881	651	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000106689	2655	0	0	0	0	0	1	0	0	1	0	1	0
ENSG00000236668	2146	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231227	460	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234921	581	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119408	4419	2070	972	2374	1206	4135	867	2025	1187	1361	1287	2413	1202
ENSG00000235204	308	4	8	10	8	8	2	13	7	12	3	6	2
ENSG00000227200	373	2	3	5	6	6	1	1	0	1	3	1	1
ENSG00000136930	1787	3367	1625	2736	1474	7252	1556	2477	1473	1611	1547	3383	1873
ENSG00000180264	5546	138	60	306	170	21	6	2	2	11	13	1	1
ENSG00000136931	3422	97	46	239	124	26	5	2	2	9	8	5	2
ENSG00000231149	266	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000148200	7124	310	164	389	181	596	140	240	143	193	178	240	109
ENSG00000231744	607	1	0	0	0	3	0	1	0	0	0	1	0
ENSG00000241246	300	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000224020	662	1	1	3	3	17	3	5	1	2	4	18	2
ENSG00000207595	110	0	1	0	0	0	0	0	0	0	2	0	2
ENSG00000207737	89	0	0	0	0	1	0	0	0	1	0	1	0
ENSG00000236643	617	1	0	3	1	8	3	2	0	1	5	1	0
ENSG00000185585	6746	10	2	16	7	46	7	28	12	26	24	22	6
ENSG00000136918	1387	0	0	0	0	2	0	0	0	0	0	2	0
ENSG00000136942	1535	14012	6580	9693	5095	29610	6640	12444	7005	9418	9012	15743	8790
ENSG00000136950	3610	1093	537	863	456	3043	598	819	518	583	570	1803	886
ENSG00000136935	6019	686	356	794	389	1251	255	904	488	561	572	521	306
ENSG00000199313	140	3	4	5	1	8	0	5	2	2	5	4	3
ENSG00000173611	13014	342	173	273	143	1006	221	353	173	257	225	530	252
ENSG00000177736	547	0	0	0	0	5	0	0	1	0	0	1	0
ENSG00000119414	4443	1703	816	1779	899	3996	859	1688	988	1212	1117	2135	1119
ENSG00000232630	937	42	13	37	10	86	26	57	38	26	26	42	20
ENSG00000235332	853	0	2	0	1	10	2	2	2	1	0	4	2
ENSG00000136933	3401	620	288	335	176	1584	350	298	179	222	229	743	415
ENSG00000044574	3908	34780	16230	15825	8126	60214	13035	9878	5594	8247	7718	24154	12792
ENSG00000239705	550	2	0	2	0	2	0	1	0	1	0	0	0
ENSG00000165219	13625	2421	1242	2301	1205	4503	972	1837	1129	1213	1278	2256	1320
ENSG00000214593	246	3	1	0	0	6	0	2	2	0	0	1	0
ENSG00000200554	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227845	442	0	0	0	0	2	0	0	0	0	1	0	0
ENSG00000274510	282	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000119487	6741	1709	763	1515	741	4349	883	1665	928	1211	1027	2121	1188
ENSG00000243845	306	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000227068	633	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214761	960	1	0	0	0	5	0	0	0	0	0	0	0
ENSG00000229582	2390	4	1	2	6	15	1	5	1	6	2	9	0
ENSG00000167081	4529	384	188	323	179	826	171	585	316	309	309	431	230
ENSG00000232413	316	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228392	2102	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196814	7884	715	307	765	353	1182	205	405	224	352	277	507	276
ENSG00000253079	370	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000252985	78	0	1	0	1	0	0	0	0	0	0	1	0
ENSG00000233721	719	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000279137	1934	1	0	0	0	0	0	0	1	0	1	0	0
ENSG00000226078	339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221768	77	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224842	943	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136944	5830	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000238010	394	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169155	7052	578	251	500	268	1293	243	538	307	387	340	643	315
ENSG00000177125	6606	1185	508	1512	767	2133	438	1505	879	939	814	1064	531
ENSG00000136828	10507	56	21	111	69	119	20	61	31	34	41	52	30
ENSG00000136859	3889	3	3	0	1	4	0	20	5	7	15	1	1
ENSG00000228487	649	6	1	3	6	3	0	5	3	3	4	1	1
ENSG00000136895	9695	12	8	12	7	37	8	24	21	26	22	31	7
ENSG00000229369	589	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271833	628	7	0	0	0	2	0	8	1	3	2	1	2
ENSG00000136856	3928	83	35	51	17	234	47	378	197	223	175	118	43
ENSG00000196152	2302	160	82	228	120	383	84	155	95	142	119	191	89
ENSG00000197958	2452	28109	12955	19076	9585	64252	13744	29187	16370	18550	17040	31768	16603
ENSG00000201302	130	25	12	10	4	54	15	41	21	10	9	22	17
ENSG00000148356	4365	712	284	619	349	1356	274	899	456	570	486	605	382
ENSG00000200788	113	2	0	1	0	1	0	1	3	0	1	0	1
ENSG00000136830	4629	1429	584	1011	491	6255	1260	2503	1364	1835	1721	4970	2553
ENSG00000136854	6650	80	30	56	25	186	47	197	91	98	106	73	63
ENSG00000279571	743	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187024	3595	5	1	0	0	6	2	12	2	3	3	5	0
ENSG00000160401	4703	29	15	15	3	84	23	8	11	14	9	35	26
ENSG00000167094	6370	0	0	0	0	2	1	4	0	0	0	2	0
ENSG00000160404	3794	984	415	1151	527	1700	332	930	559	662	610	816	424
ENSG00000095370	4659	718	322	1242	652	1847	408	1294	740	583	524	1005	557
ENSG00000136807	3000	1842	801	1676	860	3761	763	1865	1060	1282	1195	1846	924
ENSG00000136877	3931	1888	852	1132	616	4844	982	1533	864	1341	1128	2366	1263
ENSG00000106991	3935	2597	1122	1961	1030	7041	1529	4096	2160	3357	2914	3671	1982
ENSG00000225032	2247	131	71	118	50	312	62	193	134	144	132	145	48
ENSG00000222421	109	0	0	0	0	1	1	2	0	2	2	0	0
ENSG00000222455	111	1	0	0	0	0	0	0	0	2	0	1	1
ENSG00000106992	2667	16	8	15	13	66	12	38	15	25	16	27	10
ENSG00000257524	1160	3	1	0	1	7	1	6	3	3	8	1	1
ENSG00000263979	81	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160408	5307	457	222	342	144	1281	293	826	418	549	541	707	421
ENSG00000136840	2630	261	103	139	68	947	217	414	235	189	215	552	250
ENSG00000167103	3341	11	6	11	7	25	7	23	5	15	9	11	2
ENSG00000227218	2520	2	2	3	0	8	1	1	0	3	4	8	3
ENSG00000136908	3133	1026	443	668	385	2131	450	735	374	512	463	1088	615
ENSG00000167106	6100	277	99	271	127	841	159	174	118	170	173	376	199
ENSG00000230848	380	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171169	3621	250	124	257	153	673	144	268	171	184	141	368	191
ENSG00000148339	4936	395	152	340	170	1041	208	334	202	191	164	524	261
ENSG00000230536	765	1	0	1	0	1	1	0	0	2	0	0	1
ENSG00000234771	6391	424	207	277	125	1059	229	413	204	223	243	436	230
ENSG00000148334	3039	1395	582	890	443	3220	634	1087	527	701	603	1599	892
ENSG00000232850	2100	7	3	14	4	10	4	7	6	5	4	10	1
ENSG00000148346	1598	96	36	714	434	6	2	3	1	6	4	7	1
ENSG00000171159	1662	721	297	925	424	1438	287	839	387	668	588	751	381
ENSG00000148337	6993	2381	1099	2203	1151	5562	1229	2573	1440	1539	1424	2687	1496
ENSG00000106976	8851	103	47	75	41	285	58	194	123	115	103	166	74
ENSG00000207581	110	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000264823	112	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167110	6961	1608	814	1569	817	2548	553	1458	799	841	770	1203	615
ENSG00000175854	1649	237	104	161	101	477	99	225	131	176	147	230	96
ENSG00000167112	6125	943	434	529	316	2756	573	603	316	504	449	1272	707
ENSG00000272696	573	7	1	6	2	17	2	11	6	3	5	5	1
ENSG00000167113	4814	1020	391	640	301	2383	497	752	435	561	494	1113	544
ENSG00000167114	3110	758	353	515	275	2072	461	484	264	380	345	1046	522
ENSG00000223551	618	166	55	240	66	202	29	186	51	134	56	166	53
ENSG00000167118	4410	1308	648	1028	521	3608	778	1255	699	816	702	1992	1041
ENSG00000272593	556	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207955	1504	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000167123	6059	758	332	363	192	1781	340	488	268	331	310	588	321
ENSG00000273186	409	13	3	2	1	22	9	10	6	4	3	13	3
ENSG00000228510	1734	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136811	6393	2106	1015	2025	1027	5161	1132	1668	877	964	831	2628	1363
ENSG00000225951	407	10	4	3	6	13	2	9	5	3	2	4	5
ENSG00000119392	3527	1671	778	1627	854	3566	782	1405	788	839	836	1923	936
ENSG00000228395	1242	21	8	26	13	44	7	24	16	13	11	7	4
ENSG00000238406	62	1	1	0	0	0	0	0	1	0	0	0	0
ENSG00000197694	15023	3606	1689	4184	2153	6925	1554	2864	1646	1799	1660	2943	1580
ENSG00000280474	528	6	0	7	4	7	0	5	1	1	3	3	2
ENSG00000280758	575	10	1	11	7	16	4	7	2	3	5	11	2
ENSG00000119333	2604	1072	485	1159	518	2603	557	535	272	419	362	1221	555
ENSG00000227759	527	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234705	334	6	1	3	1	8	0	4	0	9	8	10	4
ENSG00000119335	4355	11633	5363	7157	3660	34256	7159	7922	4300	6112	5342	18683	9527
ENSG00000160447	3375	617	276	479	257	1599	348	372	198	263	261	735	365
ENSG00000264438	264	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000160446	2597	1137	543	1665	806	1925	422	976	512	551	519	1017	485
ENSG00000223478	544	57	27	72	62	104	29	88	52	50	45	61	40
ENSG00000160445	4370	622	281	633	322	1679	336	988	550	599	564	756	396
ENSG00000203286	282	2	2	6	2	14	2	5	1	6	0	2	0
ENSG00000107021	3982	1338	576	1403	741	2741	554	1161	673	905	875	1315	668
ENSG00000167136	1172	149	73	68	34	413	91	114	41	105	73	233	99
ENSG00000198917	4593	1043	468	860	385	2642	545	690	400	551	476	1286	674
ENSG00000171097	3624	203	110	159	105	531	131	235	125	130	119	269	149
ENSG00000136802	5230	594	233	431	197	1596	348	531	284	329	254	836	412
ENSG00000175287	2915	13	4	7	12	64	10	9	14	8	7	34	8
ENSG00000251184	378	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175283	2090	192	109	174	98	660	159	199	127	138	138	340	168
ENSG00000095319	8041	3063	1396	2364	1348	9230	2014	1835	1083	1170	1152	4539	2322
ENSG00000267834	497	4	11	6	7	22	2	11	6	2	4	2	3
ENSG00000148341	6814	1131	492	1344	696	2315	508	1306	732	901	797	1114	671
ENSG00000148343	6302	1078	469	921	446	2104	456	1009	498	608	576	992	480
ENSG00000167130	2249	494	247	384	220	1482	295	373	211	281	240	797	387
ENSG00000095321	3803	887	397	755	400	1901	397	1169	593	597	558	844	448
ENSG00000234055	241	2	1	0	1	2	0	0	2	0	0	0	0
ENSG00000119383	5624	2574	1205	2144	1100	6847	1435	3184	1886	1791	1667	3785	1967
ENSG00000268707	507	0	0	0	0	7	0	3	1	0	0	1	4
ENSG00000188483	2711	68	19	203	85	140	35	194	87	133	129	122	42
ENSG00000268050	696	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204055	2288	1	0	2	2	2	0	2	0	1	0	1	0
ENSG00000235007	966	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241084	395	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224307	583	11	5	32	11	14	3	46	31	20	23	11	7
ENSG00000179082	3145	6	3	12	15	4	1	36	19	16	21	1	0
ENSG00000268615	141	2	0	2	0	0	0	6	4	2	1	0	0
ENSG00000233901	1594	37	19	62	33	53	17	113	90	49	59	31	14
ENSG00000242281	292	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236146	335	1	0	0	0	0	0	2	0	0	0	0	0
ENSG00000230676	2054	0	1	0	0	0	1	0	0	1	0	0	0
ENSG00000226355	800	0	0	1	0	0	0	0	1	0	1	0	1
ENSG00000261334	1934	0	1	1	0	0	0	0	0	2	1	1	0
ENSG00000204054	13086	642	291	807	403	1366	282	1234	687	1031	889	701	332
ENSG00000227619	2449	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148335	3029	365	177	254	105	935	216	259	153	162	127	484	242
ENSG00000179058	1620	1	0	0	1	4	0	0	0	0	0	0	0
ENSG00000148331	4622	555	289	586	297	1396	289	503	282	395	291	692	383
ENSG00000234789	470	5	1	6	0	14	0	1	2	2	4	9	3
ENSG00000167157	1311	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000236024	429	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148344	1896	0	2	0	0	1	1	1	1	1	6	2	0
ENSG00000233909	344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136816	2911	730	320	971	501	1239	279	551	262	418	371	621	297
ENSG00000136827	3766	2003	940	2229	1199	3871	800	1309	696	958	836	1920	964
ENSG00000136819	5099	1601	778	1313	725	3539	772	1037	612	810	708	1668	893
ENSG00000136878	5521	1602	718	1822	1016	3567	780	1172	633	833	740	1446	823
ENSG00000276124	67	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224988	341	6	0	4	3	7	2	3	2	5	4	2	1
ENSG00000187239	6600	3674	1741	3865	1930	9879	2115	3942	2168	2824	2571	5455	2826
ENSG00000230684	266	1	2	0	0	2	0	0	0	1	1	1	1
ENSG00000270755	369	1	0	5	4	3	1	2	1	1	0	0	0
ENSG00000148358	9139	1663	824	1803	935	3582	782	2041	1184	1291	1205	1798	1042
ENSG00000223188	107	0	0	1	0	0	0	0	0	1	1	0	0
ENSG00000196979	3258	0	0	0	0	2	0	0	0	0	0	1	1
ENSG00000107130	5289	32	19	32	13	258	51	28	13	30	30	181	92
ENSG00000148357	20363	3	0	0	3	2	0	1	0	0	0	0	0
ENSG00000264169	300	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130707	3050	1	0	2	1	7	1	564	297	0	1	8	1
ENSG00000107164	5507	1251	586	1060	540	3433	742	1300	714	831	780	1938	1037
ENSG00000277713	67	0	0	1	1	0	1	0	0	1	0	0	0
ENSG00000232172	585	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130711	2476	7	1	2	1	3	0	3	2	1	0	2	4
ENSG00000130713	4240	1256	593	873	464	3607	833	811	453	641	600	1927	1074
ENSG00000097007	6276	1923	849	1555	697	4617	999	1874	970	1291	1102	2381	1300
ENSG00000224797	265	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000188710	1658	4	0	5	2	7	0	4	2	4	3	3	4
ENSG00000130720	3831	0	0	4	1	7	1	3	2	2	1	0	0
ENSG00000236658	462	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050555	7594	9	0	2	3	39	9	5	3	3	1	22	13
ENSG00000252582	139	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126878	5299	12	7	11	3	141	27	4	3	4	5	50	18
ENSG00000126883	13062	2132	1014	2266	1186	5094	1011	1993	1144	1301	1275	2560	1342
ENSG00000252622	102	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000236986	3028	2	1	5	0	6	2	3	2	3	3	3	1
ENSG00000246851	3084	8	2	5	2	14	0	5	3	3	2	10	7
ENSG00000226987	559	2	1	7	2	7	1	7	1	0	3	2	2
ENSG00000126882	5499	2978	1258	2985	1488	5593	1241	2729	1535	1865	1668	2828	1396
ENSG00000160539	2430	18	7	13	9	34	13	28	25	10	6	19	8
ENSG00000130723	12293	4831	2248	4461	2191	11581	2487	4710	2571	2985	2799	5552	3068
ENSG00000235284	86	1	4	4	0	8	0	1	2	1	2	3	10
ENSG00000231587	86	36	11	19	11	75	17	21	11	17	14	37	21
ENSG00000176868	2713	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130714	6067	1168	493	958	522	2027	412	1177	572	731	712	961	493
ENSG00000230289	473	6	0	4	3	1	2	4	0	0	2	5	0
ENSG00000130717	2688	791	360	748	383	2067	435	860	460	448	466	1084	541
ENSG00000107263	7002	3461	1539	3460	1671	7957	1696	4644	2555	3538	3180	4687	2404
ENSG00000240853	300	1	0	2	0	2	1	1	0	1	1	0	0
ENSG00000231018	244	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212395	99	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236687	829	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160563	2107	388	196	286	153	1093	257	323	163	175	185	570	320
ENSG00000196358	7845	208	73	452	200	96	10	54	30	65	63	52	23
ENSG00000107290	12140	3097	1558	3089	1578	5775	1315	3490	1991	2374	2292	3140	1586
ENSG00000125482	3215	459	214	408	189	1057	238	397	232	289	290	589	358
ENSG00000188523	2147	1	1	2	1	0	1	0	1	0	1	2	2
ENSG00000252521	50	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125492	2341	0	1	0	0	0	0	0	0	0	0	0	1
ENSG00000125485	5546	447	206	240	128	1326	270	257	139	202	194	679	374
ENSG00000125484	9043	1009	387	644	328	2826	627	647	371	578	572	1454	869
ENSG00000165695	2731	1	1	4	1	12	3	4	2	3	3	8	5
ENSG00000224992	1019	5	4	3	4	23	2	3	2	2	0	9	4
ENSG00000165698	2823	64	30	32	13	128	31	76	37	40	38	56	29
ENSG00000165699	9911	1277	627	1338	722	2843	588	1610	869	946	905	1247	659
ENSG00000165702	2872	139	72	93	58	863	207	110	70	134	135	402	206
ENSG00000263816	65	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234907	157	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238558	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196205	1389	6514	3057	5002	2601	14619	3093	6355	3975	4379	4284	7356	4309
ENSG00000148308	3592	1952	911	1690	822	5370	1117	1596	903	1084	1038	2892	1492
ENSG00000273932	64	0	0	0	0	2	0	3	2	0	0	2	0
ENSG00000170835	2681	77	31	36	17	137	40	46	20	20	26	54	30
ENSG00000170827	3593	5	2	9	6	37	4	6	6	4	5	8	5
ENSG00000160271	7624	2252	1010	1973	1040	4315	886	1685	901	1128	976	2097	999
ENSG00000148288	3713	637	280	559	268	1859	424	707	388	393	341	1049	515
ENSG00000171102	1135	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119440	505	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000175164	6354	44	22	12	11	188	51	26	7	13	13	111	53
