sample_name	sample	stage	embryo
LI_11w_embryo1_48	LI	11w	embryo1
LI_11w_embryo1_50	LI	11w	embryo1
LI_11w_embryo1_61	LI	11w	embryo1
LI_11w_embryo1_70	LI	11w	embryo1
LI_11w_embryo1_71	LI	11w	embryo1
LI_11w_embryo1_74	LI	11w	embryo1
LI_11w_embryo1_82	LI	11w	embryo1
LI_11w_embryo1_90	LI	11w	embryo1
LI_7w_embryo2.2_21	LI	7w	embryo2
LI_7w_embryo2.2_32	LI	7w	embryo2
LI_7w_embryo2.2_63	LI	7w	embryo2
LI_7w_embryo2.2_65	LI	7w	embryo2
LI_7w_embryo2.2_78	LI	7w	embryo2
LI_7w_embryo2_10	LI	7w	embryo2
LI_7w_embryo2_11	LI	7w	embryo2
LI_7w_embryo2_12	LI	7w	embryo2
LI_7w_embryo2_13	LI	7w	embryo2
LI_7w_embryo2_14	LI	7w	embryo2
LI_7w_embryo2_15	LI	7w	embryo2
LI_7w_embryo2_16	LI	7w	embryo2
LI_7w_embryo2_18	LI	7w	embryo2
LI_7w_embryo2_19	LI	7w	embryo2
LI_7w_embryo2_20	LI	7w	embryo2
LI_7w_embryo2_22	LI	7w	embryo2
LI_7w_embryo2_24	LI	7w	embryo2
LI_7w_embryo2_25	LI	7w	embryo2
LI_7w_embryo2_26	LI	7w	embryo2
LI_7w_embryo2_28	LI	7w	embryo2
LI_7w_embryo2_29	LI	7w	embryo2
LI_7w_embryo2_3	LI	7w	embryo2
LI_7w_embryo2_32	LI	7w	embryo2
LI_7w_embryo2_35	LI	7w	embryo2
LI_7w_embryo2_37	LI	7w	embryo2
LI_7w_embryo2_4	LI	7w	embryo2
LI_7w_embryo2_41	LI	7w	embryo2
LI_7w_embryo2_42	LI	7w	embryo2
LI_7w_embryo2_45	LI	7w	embryo2
LI_7w_embryo2_46	LI	7w	embryo2
LI_7w_embryo2_47	LI	7w	embryo2
LI_7w_embryo2_48	LI	7w	embryo2
LI_7w_embryo2_5	LI	7w	embryo2
LI_7w_embryo2_50	LI	7w	embryo2
LI_7w_embryo2_51	LI	7w	embryo2
LI_7w_embryo2_52	LI	7w	embryo2
LI_7w_embryo2_59	LI	7w	embryo2
LI_7w_embryo2_6	LI	7w	embryo2
LI_7w_embryo2_63	LI	7w	embryo2
LI_7w_embryo2_65	LI	7w	embryo2
LI_7w_embryo2_66	LI	7w	embryo2
LI_7w_embryo2_67	LI	7w	embryo2
LI_7w_embryo2_69	LI	7w	embryo2
LI_7w_embryo2_7	LI	7w	embryo2
LI_7w_embryo2_70	LI	7w	embryo2
LI_7w_embryo2_71	LI	7w	embryo2
LI_7w_embryo2_72	LI	7w	embryo2
LI_7w_embryo2_73	LI	7w	embryo2
LI_7w_embryo2_74	LI	7w	embryo2
LI_7w_embryo2_75	LI	7w	embryo2
LI_7w_embryo2_76	LI	7w	embryo2
LI_7w_embryo2_77	LI	7w	embryo2
LI_7w_embryo2_79	LI	7w	embryo2
LI_7w_embryo2_8	LI	7w	embryo2
LI_7w_embryo2_80	LI	7w	embryo2
LI_7w_embryo2_81	LI	7w	embryo2
LI_7w_embryo2_83	LI	7w	embryo2
LI_7w_embryo2_84	LI	7w	embryo2
LI_7w_embryo2_85	LI	7w	embryo2
LI_7w_embryo2_87	LI	7w	embryo2
LI_7w_embryo2_89	LI	7w	embryo2
LI_7w_embryo2_9	LI	7w	embryo2
LI_7w_embryo2_90	LI	7w	embryo2
LI_8w_embryo2_47	LI	8w	embryo2
SI_24w_embryo1_14	SI	24w	embryo1
SI_7w_embryo2.2_55	SI	7w	embryo2
SI_7w_embryo2.2_83	SI	7w	embryo2
SI_7w_embryo2_27	SI	7w	embryo2
SI_7w_embryo2_30	SI	7w	embryo2
SI_7w_embryo2_57	SI	7w	embryo2
SI_7w_embryo2_61	SI	7w	embryo2
SI_7w_embryo2_68	SI	7w	embryo2
SI_8w_embryo2_10	SI	8w	embryo2
SI_8w_embryo2_11	SI	8w	embryo2
SI_8w_embryo2_15	SI	8w	embryo2
SI_8w_embryo2_16	SI	8w	embryo2
SI_8w_embryo2_2	SI	8w	embryo2
SI_8w_embryo2_20	SI	8w	embryo2
SI_8w_embryo2_25	SI	8w	embryo2
SI_8w_embryo2_26	SI	8w	embryo2
SI_8w_embryo2_29	SI	8w	embryo2
SI_8w_embryo2_31	SI	8w	embryo2
SI_8w_embryo2_32	SI	8w	embryo2
SI_8w_embryo2_35	SI	8w	embryo2
SI_8w_embryo2_36	SI	8w	embryo2
SI_8w_embryo2_39	SI	8w	embryo2
SI_8w_embryo2_40	SI	8w	embryo2
SI_8w_embryo2_41	SI	8w	embryo2
SI_8w_embryo2_44	SI	8w	embryo2
SI_8w_embryo2_48	SI	8w	embryo2
SI_8w_embryo2_49	SI	8w	embryo2
SI_8w_embryo2_8	SI	8w	embryo2
SI_8w_embryo2_9	SI	8w	embryo2
stomach_6w_embryo2_16	stomach	6w	embryo2
stomach_7w_embryo2.2_1	stomach	7w	embryo2
stomach_7w_embryo2_49	stomach	7w	embryo2
stomach_7w_embryo2_50	stomach	7w	embryo2
LI_6w_embryo1_10	LI	6w	embryo1
LI_6w_embryo1_69	LI	6w	embryo1
LI_7w_embryo2.2_24	LI	7w	embryo2
LI_7w_embryo2_38	LI	7w	embryo2
LI_7w_embryo2_44	LI	7w	embryo2
LI_8w_embryo1_10	LI	8w	embryo1
LI_8w_embryo1_24	LI	8w	embryo1
LI_8w_embryo1_48	LI	8w	embryo1
LI_9w_embryo1_21	LI	9w	embryo1
SI_6w_embryo2_12	SI	6w	embryo2
SI_6w_embryo2_14	SI	6w	embryo2
SI_6w_embryo2_17	SI	6w	embryo2
SI_6w_embryo2_22	SI	6w	embryo2
SI_6w_embryo2_25	SI	6w	embryo2
SI_6w_embryo2_29	SI	6w	embryo2
SI_6w_embryo2_30	SI	6w	embryo2
SI_6w_embryo2_35	SI	6w	embryo2
SI_6w_embryo2_44	SI	6w	embryo2
SI_6w_embryo2_45	SI	6w	embryo2
SI_6w_embryo2_48	SI	6w	embryo2
SI_6w_embryo2_56	SI	6w	embryo2
SI_6w_embryo2_58	SI	6w	embryo2
SI_6w_embryo2_60	SI	6w	embryo2
SI_6w_embryo2_63	SI	6w	embryo2
SI_6w_embryo2_68	SI	6w	embryo2
SI_6w_embryo2_75	SI	6w	embryo2
SI_6w_embryo2_76	SI	6w	embryo2
SI_6w_embryo2_80	SI	6w	embryo2
SI_6w_embryo2_87	SI	6w	embryo2
SI_6w_embryo2_88	SI	6w	embryo2
SI_6w_embryo2_89	SI	6w	embryo2
SI_6w_embryo2_9	SI	6w	embryo2
SI_7w_embryo1_1	SI	7w	embryo1
SI_7w_embryo1_10	SI	7w	embryo1
SI_7w_embryo1_11	SI	7w	embryo1
SI_7w_embryo1_15	SI	7w	embryo1
SI_7w_embryo1_16	SI	7w	embryo1
SI_7w_embryo1_18	SI	7w	embryo1
SI_7w_embryo1_19	SI	7w	embryo1
SI_7w_embryo1_22	SI	7w	embryo1
SI_7w_embryo1_26	SI	7w	embryo1
SI_7w_embryo1_27	SI	7w	embryo1
SI_7w_embryo1_29	SI	7w	embryo1
SI_7w_embryo1_30	SI	7w	embryo1
SI_7w_embryo1_32	SI	7w	embryo1
SI_7w_embryo1_33	SI	7w	embryo1
SI_7w_embryo1_36	SI	7w	embryo1
SI_7w_embryo1_37	SI	7w	embryo1
SI_7w_embryo1_39	SI	7w	embryo1
SI_7w_embryo1_4	SI	7w	embryo1
SI_7w_embryo1_40	SI	7w	embryo1
SI_7w_embryo1_45	SI	7w	embryo1
SI_7w_embryo1_48	SI	7w	embryo1
SI_7w_embryo1_55	SI	7w	embryo1
SI_7w_embryo1_57	SI	7w	embryo1
SI_7w_embryo1_67	SI	7w	embryo1
SI_7w_embryo1_7	SI	7w	embryo1
SI_7w_embryo1_8	SI	7w	embryo1
SI_7w_embryo2.2_10	SI	7w	embryo2
SI_7w_embryo2.2_11	SI	7w	embryo2
SI_7w_embryo2.2_17	SI	7w	embryo2
SI_7w_embryo2.2_22	SI	7w	embryo2
SI_7w_embryo2.2_29	SI	7w	embryo2
SI_7w_embryo2.2_40	SI	7w	embryo2
SI_7w_embryo2.2_42	SI	7w	embryo2
SI_7w_embryo2.2_68	SI	7w	embryo2
SI_7w_embryo2.2_76	SI	7w	embryo2
SI_7w_embryo2.2_77	SI	7w	embryo2
SI_7w_embryo2.2_78	SI	7w	embryo2
SI_7w_embryo2.2_79	SI	7w	embryo2
SI_7w_embryo2.2_87	SI	7w	embryo2
SI_7w_embryo2.2_89	SI	7w	embryo2
SI_7w_embryo2_15	SI	7w	embryo2
SI_7w_embryo2_19	SI	7w	embryo2
SI_7w_embryo2_3	SI	7w	embryo2
SI_7w_embryo2_35	SI	7w	embryo2
SI_7w_embryo2_41	SI	7w	embryo2
SI_7w_embryo2_59	SI	7w	embryo2
SI_7w_embryo2_74	SI	7w	embryo2
SI_7w_embryo2_82	SI	7w	embryo2
SI_8w_embryo1_11	SI	8w	embryo1
SI_8w_embryo1_12	SI	8w	embryo1
SI_8w_embryo1_18	SI	8w	embryo1
SI_8w_embryo1_2	SI	8w	embryo1
SI_8w_embryo1_20	SI	8w	embryo1
SI_8w_embryo1_22	SI	8w	embryo1
SI_8w_embryo1_25	SI	8w	embryo1
SI_8w_embryo1_28	SI	8w	embryo1
SI_8w_embryo1_35	SI	8w	embryo1
SI_8w_embryo1_42	SI	8w	embryo1
SI_8w_embryo1_45	SI	8w	embryo1
SI_8w_embryo2_24	SI	8w	embryo2
SI_8w_embryo2_7	SI	8w	embryo2
esophagus_25w_embryo1_57	esophagus	25w	embryo1
LI_19w_embryo1_6	LI	19w	embryo1
LI_19w_embryo1_82	LI	19w	embryo1
LI_21w_embryo1_10	LI	21w	embryo1
LI_21w_embryo1_11	LI	21w	embryo1
LI_21w_embryo1_12	LI	21w	embryo1
LI_21w_embryo1_13	LI	21w	embryo1
LI_21w_embryo1_14	LI	21w	embryo1
LI_21w_embryo1_15	LI	21w	embryo1
LI_21w_embryo1_18	LI	21w	embryo1
LI_21w_embryo1_19	LI	21w	embryo1
LI_21w_embryo1_2	LI	21w	embryo1
LI_21w_embryo1_20	LI	21w	embryo1
LI_21w_embryo1_21	LI	21w	embryo1
LI_21w_embryo1_22	LI	21w	embryo1
LI_21w_embryo1_24	LI	21w	embryo1
LI_21w_embryo1_25	LI	21w	embryo1
LI_21w_embryo1_26	LI	21w	embryo1
LI_21w_embryo1_27	LI	21w	embryo1
LI_21w_embryo1_28	LI	21w	embryo1
LI_21w_embryo1_29	LI	21w	embryo1
LI_21w_embryo1_3	LI	21w	embryo1
LI_21w_embryo1_30	LI	21w	embryo1
LI_21w_embryo1_33	LI	21w	embryo1
LI_21w_embryo1_39	LI	21w	embryo1
LI_21w_embryo1_4	LI	21w	embryo1
LI_21w_embryo1_40	LI	21w	embryo1
LI_21w_embryo1_41	LI	21w	embryo1
LI_21w_embryo1_42	LI	21w	embryo1
LI_21w_embryo1_44	LI	21w	embryo1
LI_21w_embryo1_45	LI	21w	embryo1
LI_21w_embryo1_46	LI	21w	embryo1
LI_21w_embryo1_48	LI	21w	embryo1
LI_21w_embryo1_49	LI	21w	embryo1
LI_21w_embryo1_50	LI	21w	embryo1
LI_21w_embryo1_6	LI	21w	embryo1
LI_21w_embryo1_7	LI	21w	embryo1
LI_21w_embryo1_8	LI	21w	embryo1
LI_21w_embryo2_51	LI	21w	embryo2
LI_21w_embryo2_52	LI	21w	embryo2
LI_21w_embryo2_53	LI	21w	embryo2
LI_21w_embryo2_54	LI	21w	embryo2
LI_21w_embryo2_55	LI	21w	embryo2
LI_21w_embryo2_56	LI	21w	embryo2
LI_21w_embryo2_57	LI	21w	embryo2
LI_21w_embryo2_58	LI	21w	embryo2
LI_21w_embryo2_59	LI	21w	embryo2
LI_21w_embryo2_60	LI	21w	embryo2
LI_21w_embryo2_61	LI	21w	embryo2
LI_21w_embryo2_62	LI	21w	embryo2
LI_21w_embryo2_63	LI	21w	embryo2
LI_21w_embryo2_64	LI	21w	embryo2
LI_21w_embryo2_65	LI	21w	embryo2
LI_21w_embryo2_66	LI	21w	embryo2
LI_21w_embryo2_67	LI	21w	embryo2
LI_21w_embryo2_68	LI	21w	embryo2
LI_21w_embryo2_69	LI	21w	embryo2
LI_21w_embryo2_70	LI	21w	embryo2
LI_21w_embryo2_71	LI	21w	embryo2
LI_21w_embryo2_72	LI	21w	embryo2
LI_21w_embryo2_74	LI	21w	embryo2
LI_21w_embryo2_75	LI	21w	embryo2
LI_21w_embryo2_77	LI	21w	embryo2
LI_21w_embryo2_78	LI	21w	embryo2
LI_21w_embryo2_79	LI	21w	embryo2
LI_21w_embryo2_80	LI	21w	embryo2
LI_21w_embryo2_81	LI	21w	embryo2
LI_21w_embryo2_82	LI	21w	embryo2
LI_21w_embryo2_87	LI	21w	embryo2
LI_21w_embryo2_88	LI	21w	embryo2
SI_14w_embryo1_66	SI	14w	embryo1
SI_14w_embryo1_79	SI	14w	embryo1
SI_16w_embryo1_57	SI	16w	embryo1
SI_16w_embryo1_68	SI	16w	embryo1
SI_16w_embryo1_70	SI	16w	embryo1
SI_21w_embryo1_10	SI	21w	embryo1
SI_21w_embryo1_11	SI	21w	embryo1
SI_21w_embryo1_12	SI	21w	embryo1
SI_21w_embryo1_14	SI	21w	embryo1
SI_21w_embryo1_15	SI	21w	embryo1
SI_21w_embryo1_16	SI	21w	embryo1
SI_21w_embryo1_17	SI	21w	embryo1
SI_21w_embryo1_18	SI	21w	embryo1
SI_21w_embryo1_19	SI	21w	embryo1
SI_21w_embryo1_20	SI	21w	embryo1
SI_21w_embryo1_21	SI	21w	embryo1
SI_21w_embryo1_24	SI	21w	embryo1
SI_21w_embryo1_25	SI	21w	embryo1
SI_21w_embryo1_26	SI	21w	embryo1
SI_21w_embryo1_27	SI	21w	embryo1
SI_21w_embryo1_29	SI	21w	embryo1
SI_21w_embryo1_30	SI	21w	embryo1
SI_21w_embryo1_31	SI	21w	embryo1
SI_21w_embryo1_32	SI	21w	embryo1
SI_21w_embryo1_35	SI	21w	embryo1
SI_21w_embryo1_36	SI	21w	embryo1
SI_21w_embryo1_37	SI	21w	embryo1
SI_21w_embryo1_41	SI	21w	embryo1
SI_21w_embryo1_42	SI	21w	embryo1
SI_21w_embryo1_45	SI	21w	embryo1
SI_21w_embryo1_47	SI	21w	embryo1
SI_21w_embryo1_48	SI	21w	embryo1
SI_21w_embryo1_49	SI	21w	embryo1
SI_21w_embryo1_9	SI	21w	embryo1
SI_21w_embryo2_51	SI	21w	embryo2
SI_21w_embryo2_60	SI	21w	embryo2
SI_21w_embryo2_61	SI	21w	embryo2
SI_21w_embryo2_62	SI	21w	embryo2
SI_21w_embryo2_63	SI	21w	embryo2
SI_21w_embryo2_64	SI	21w	embryo2
SI_21w_embryo2_65	SI	21w	embryo2
SI_21w_embryo2_66	SI	21w	embryo2
SI_21w_embryo2_67	SI	21w	embryo2
SI_21w_embryo2_68	SI	21w	embryo2
SI_21w_embryo2_69	SI	21w	embryo2
SI_21w_embryo2_70	SI	21w	embryo2
SI_21w_embryo2_71	SI	21w	embryo2
SI_21w_embryo2_72	SI	21w	embryo2
SI_21w_embryo2_73	SI	21w	embryo2
SI_21w_embryo2_75	SI	21w	embryo2
SI_21w_embryo2_77	SI	21w	embryo2
SI_21w_embryo2_79	SI	21w	embryo2
SI_21w_embryo2_80	SI	21w	embryo2
SI_21w_embryo2_81	SI	21w	embryo2
SI_21w_embryo2_83	SI	21w	embryo2
SI_21w_embryo2_84	SI	21w	embryo2
SI_21w_embryo2_87	SI	21w	embryo2
SI_24w_embryo1.2_36	SI	24w	embryo1
SI_24w_embryo1_15_V	SI	24w	embryo1
SI_24w_embryo1_55_V	SI	24w	embryo1
SI_24w_embryo1_80_V	SI	24w	embryo1
stomach_24w_embryo1.2_50	stomach	24w	embryo1
esophagus_16w_embryo1_20	esophagus	16w	embryo1
esophagus_19w_embryo1_22	esophagus	19w	embryo1
esophagus_19w_embryo1_42	esophagus	19w	embryo1
esophagus_21w_embryo2_61	esophagus	21w	embryo2
esophagus_24w_embryo1.2_17	esophagus	24w	embryo1
esophagus_24w_embryo1.2_35	esophagus	24w	embryo1
esophagus_24w_embryo1.2_37	esophagus	24w	embryo1
esophagus_24w_embryo1.2_41	esophagus	24w	embryo1
esophagus_24w_embryo1.2_59	esophagus	24w	embryo1
esophagus_24w_embryo1_63	esophagus	24w	embryo1
esophagus_6w_embryo1_4	esophagus	6w	embryo1
esophagus_7w_embryo2.2_13	esophagus	7w	embryo2
esophagus_8w_embryo1_87	esophagus	8w	embryo1
esophagus_9w_embryo1_60	esophagus	9w	embryo1
LI_11w_embryo1_22	LI	11w	embryo1
LI_11w_embryo1_29	LI	11w	embryo1
LI_11w_embryo1_30	LI	11w	embryo1
LI_11w_embryo1_87	LI	11w	embryo1
LI_14w_embryo1_48	LI	14w	embryo1
LI_16w_embryo1_28	LI	16w	embryo1
LI_16w_embryo1_58	LI	16w	embryo1
LI_16w_embryo1_85	LI	16w	embryo1
LI_19w_embryo1_10	LI	19w	embryo1
LI_19w_embryo1_3	LI	19w	embryo1
LI_19w_embryo1_39	LI	19w	embryo1
LI_19w_embryo1_47	LI	19w	embryo1
LI_19w_embryo1_62	LI	19w	embryo1
LI_19w_embryo1_66	LI	19w	embryo1
LI_19w_embryo1_76	LI	19w	embryo1
LI_21w_embryo1_1	LI	21w	embryo1
LI_21w_embryo1_16	LI	21w	embryo1
LI_21w_embryo1_17	LI	21w	embryo1
LI_21w_embryo1_32	LI	21w	embryo1
LI_21w_embryo1_35	LI	21w	embryo1
LI_21w_embryo1_36	LI	21w	embryo1
LI_21w_embryo1_37	LI	21w	embryo1
LI_21w_embryo1_38	LI	21w	embryo1
LI_21w_embryo1_47	LI	21w	embryo1
LI_21w_embryo1_5	LI	21w	embryo1
LI_21w_embryo1_9	LI	21w	embryo1
LI_25w_embryo1_15	LI	25w	embryo1
LI_25w_embryo1_29	LI	25w	embryo1
LI_25w_embryo1_54	LI	25w	embryo1
LI_25w_embryo1_68	LI	25w	embryo1
LI_25w_embryo1_7	LI	25w	embryo1
LI_25w_embryo1_76	LI	25w	embryo1
LI_6w_embryo2_18	LI	6w	embryo2
LI_6w_embryo2_19	LI	6w	embryo2
LI_6w_embryo2_51	LI	6w	embryo2
LI_7w_embryo2.2_48	LI	7w	embryo2
LI_7w_embryo2.2_54	LI	7w	embryo2
LI_7w_embryo2.2_84	LI	7w	embryo2
LI_7w_embryo2_17	LI	7w	embryo2
LI_8w_embryo2_53	LI	8w	embryo2
SI_16w_embryo1_88	SI	16w	embryo1
SI_21w_embryo1_43	SI	21w	embryo1
SI_24w_embryo1.2_19	SI	24w	embryo1
SI_24w_embryo1.2_22	SI	24w	embryo1
SI_24w_embryo1.2_35	SI	24w	embryo1
SI_24w_embryo1.2_40	SI	24w	embryo1
SI_24w_embryo1.2_49	SI	24w	embryo1
SI_24w_embryo1.2_68	SI	24w	embryo1
SI_24w_embryo1_10	SI	24w	embryo1
SI_24w_embryo1_10_V	SI	24w	embryo1
SI_24w_embryo1_13	SI	24w	embryo1
SI_24w_embryo1_22	SI	24w	embryo1
SI_24w_embryo1_65	SI	24w	embryo1
SI_24w_embryo1_68	SI	24w	embryo1
SI_24w_embryo1_68_V	SI	24w	embryo1
SI_24w_embryo1_82	SI	24w	embryo1
SI_6w_embryo2_86	SI	6w	embryo2
SI_7w_embryo1_3	SI	7w	embryo1
SI_7w_embryo2.2_21	SI	7w	embryo2
SI_7w_embryo2.2_32	SI	7w	embryo2
SI_7w_embryo2.2_45	SI	7w	embryo2
SI_8w_embryo1_14	SI	8w	embryo1
SI_8w_embryo1_43	SI	8w	embryo1
SI_8w_embryo2_28	SI	8w	embryo2
SI_8w_embryo2_43	SI	8w	embryo2
stomach_19w_embryo1_11	stomach	19w	embryo1
stomach_19w_embryo1_33	stomach	19w	embryo1
stomach_19w_embryo1_50	stomach	19w	embryo1
stomach_21w_embryo1_36	stomach	21w	embryo1
stomach_7w_embryo1_15	stomach	7w	embryo1
stomach_7w_embryo2.2_15	stomach	7w	embryo2
stomach_7w_embryo2.2_32	stomach	7w	embryo2
stomach_7w_embryo2_30	stomach	7w	embryo2
stomach_8w_embryo1_69	stomach	8w	embryo1
stomach_9w_embryo1_32	stomach	9w	embryo1
esophagus_8w_embryo1_58	esophagus	8w	embryo1
stomach_11w_embryo1_28	stomach	11w	embryo1
stomach_16w_embryo1_41	stomach	16w	embryo1
stomach_16w_embryo1_64	stomach	16w	embryo1
stomach_25w_embryo1_1	stomach	25w	embryo1
stomach_25w_embryo1_17	stomach	25w	embryo1
stomach_25w_embryo1_22	stomach	25w	embryo1
stomach_25w_embryo1_26	stomach	25w	embryo1
stomach_25w_embryo1_28	stomach	25w	embryo1
stomach_25w_embryo1_3	stomach	25w	embryo1
stomach_25w_embryo1_30	stomach	25w	embryo1
stomach_25w_embryo1_33	stomach	25w	embryo1
stomach_25w_embryo1_37	stomach	25w	embryo1
stomach_25w_embryo1_40	stomach	25w	embryo1
stomach_25w_embryo1_5	stomach	25w	embryo1
stomach_25w_embryo1_56	stomach	25w	embryo1
stomach_25w_embryo1_6	stomach	25w	embryo1
stomach_25w_embryo1_7	stomach	25w	embryo1
stomach_25w_embryo1_76	stomach	25w	embryo1
stomach_25w_embryo1_84	stomach	25w	embryo1
stomach_25w_embryo1_9	stomach	25w	embryo1
stomach_8w_embryo1_89	stomach	8w	embryo1
stomach_9w_embryo1_43	stomach	9w	embryo1
stomach_9w_embryo1_44	stomach	9w	embryo1
stomach_9w_embryo1_45	stomach	9w	embryo1
stomach_9w_embryo1_46	stomach	9w	embryo1
stomach_9w_embryo1_47	stomach	9w	embryo1
stomach_9w_embryo1_48	stomach	9w	embryo1
stomach_9w_embryo1_49	stomach	9w	embryo1
stomach_9w_embryo1_50	stomach	9w	embryo1
stomach_9w_embryo1_51	stomach	9w	embryo1
stomach_9w_embryo1_52	stomach	9w	embryo1
stomach_9w_embryo1_53	stomach	9w	embryo1
stomach_9w_embryo1_54	stomach	9w	embryo1
stomach_9w_embryo1_55	stomach	9w	embryo1
stomach_9w_embryo1_57	stomach	9w	embryo1
stomach_9w_embryo1_58	stomach	9w	embryo1
stomach_9w_embryo1_59	stomach	9w	embryo1
stomach_9w_embryo1_60	stomach	9w	embryo1
stomach_9w_embryo1_61	stomach	9w	embryo1
stomach_9w_embryo1_62	stomach	9w	embryo1
stomach_9w_embryo1_63	stomach	9w	embryo1
stomach_9w_embryo1_64	stomach	9w	embryo1
stomach_9w_embryo1_65	stomach	9w	embryo1
stomach_9w_embryo1_66	stomach	9w	embryo1
stomach_9w_embryo1_67	stomach	9w	embryo1
stomach_9w_embryo1_68	stomach	9w	embryo1
stomach_9w_embryo1_69	stomach	9w	embryo1
stomach_9w_embryo1_70	stomach	9w	embryo1
stomach_9w_embryo1_71	stomach	9w	embryo1
stomach_9w_embryo1_72	stomach	9w	embryo1
stomach_9w_embryo1_73	stomach	9w	embryo1
stomach_9w_embryo1_74	stomach	9w	embryo1
stomach_9w_embryo1_75	stomach	9w	embryo1
stomach_9w_embryo1_76	stomach	9w	embryo1
stomach_9w_embryo1_77	stomach	9w	embryo1
stomach_9w_embryo1_78	stomach	9w	embryo1
stomach_9w_embryo1_79	stomach	9w	embryo1
stomach_9w_embryo1_80	stomach	9w	embryo1
stomach_9w_embryo1_81	stomach	9w	embryo1
stomach_9w_embryo1_82	stomach	9w	embryo1
stomach_9w_embryo1_83	stomach	9w	embryo1
stomach_9w_embryo1_84	stomach	9w	embryo1
stomach_9w_embryo1_86	stomach	9w	embryo1
stomach_9w_embryo1_88	stomach	9w	embryo1
stomach_9w_embryo1_89	stomach	9w	embryo1
stomach_9w_embryo1_90	stomach	9w	embryo1
LI_6w_embryo1_1	LI	6w	embryo1
LI_6w_embryo1_11	LI	6w	embryo1
LI_6w_embryo1_12	LI	6w	embryo1
LI_6w_embryo1_13	LI	6w	embryo1
LI_6w_embryo1_14	LI	6w	embryo1
LI_6w_embryo1_16	LI	6w	embryo1
LI_6w_embryo1_17	LI	6w	embryo1
LI_6w_embryo1_18	LI	6w	embryo1
LI_6w_embryo1_19	LI	6w	embryo1
LI_6w_embryo1_2	LI	6w	embryo1
LI_6w_embryo1_20	LI	6w	embryo1
LI_6w_embryo1_21	LI	6w	embryo1
LI_6w_embryo1_23	LI	6w	embryo1
LI_6w_embryo1_25	LI	6w	embryo1
LI_6w_embryo1_26	LI	6w	embryo1
LI_6w_embryo1_27	LI	6w	embryo1
LI_6w_embryo1_28	LI	6w	embryo1
LI_6w_embryo1_29	LI	6w	embryo1
LI_6w_embryo1_3	LI	6w	embryo1
LI_6w_embryo1_30	LI	6w	embryo1
LI_6w_embryo1_31	LI	6w	embryo1
LI_6w_embryo1_32	LI	6w	embryo1
LI_6w_embryo1_35	LI	6w	embryo1
LI_6w_embryo1_36	LI	6w	embryo1
LI_6w_embryo1_37	LI	6w	embryo1
LI_6w_embryo1_39	LI	6w	embryo1
LI_6w_embryo1_40	LI	6w	embryo1
LI_6w_embryo1_41	LI	6w	embryo1
LI_6w_embryo1_42	LI	6w	embryo1
LI_6w_embryo1_45	LI	6w	embryo1
LI_6w_embryo1_47	LI	6w	embryo1
LI_6w_embryo1_5	LI	6w	embryo1
LI_6w_embryo1_50	LI	6w	embryo1
LI_6w_embryo1_51	LI	6w	embryo1
LI_6w_embryo1_52	LI	6w	embryo1
LI_6w_embryo1_53	LI	6w	embryo1
LI_6w_embryo1_54	LI	6w	embryo1
LI_6w_embryo1_55	LI	6w	embryo1
LI_6w_embryo1_56	LI	6w	embryo1
LI_6w_embryo1_6	LI	6w	embryo1
LI_6w_embryo1_60	LI	6w	embryo1
LI_6w_embryo1_63	LI	6w	embryo1
LI_6w_embryo1_64	LI	6w	embryo1
LI_6w_embryo1_65	LI	6w	embryo1
LI_6w_embryo1_66	LI	6w	embryo1
LI_6w_embryo1_68	LI	6w	embryo1
LI_6w_embryo1_7	LI	6w	embryo1
LI_6w_embryo1_70	LI	6w	embryo1
LI_6w_embryo1_71	LI	6w	embryo1
LI_6w_embryo1_72	LI	6w	embryo1
LI_6w_embryo1_73	LI	6w	embryo1
LI_6w_embryo1_74	LI	6w	embryo1
LI_6w_embryo1_75	LI	6w	embryo1
LI_6w_embryo1_76	LI	6w	embryo1
LI_6w_embryo1_78	LI	6w	embryo1
LI_6w_embryo1_79	LI	6w	embryo1
LI_6w_embryo1_80	LI	6w	embryo1
LI_6w_embryo1_81	LI	6w	embryo1
LI_6w_embryo1_82	LI	6w	embryo1
LI_6w_embryo1_83	LI	6w	embryo1
LI_6w_embryo1_84	LI	6w	embryo1
LI_6w_embryo1_88	LI	6w	embryo1
LI_6w_embryo1_89	LI	6w	embryo1
LI_6w_embryo2_15	LI	6w	embryo2
LI_6w_embryo2_22	LI	6w	embryo2
LI_6w_embryo2_62	LI	6w	embryo2
LI_6w_embryo2_71	LI	6w	embryo2
LI_6w_embryo2_75	LI	6w	embryo2
LI_6w_embryo2_78	LI	6w	embryo2
SI_6w_embryo1_53	SI	6w	embryo1
SI_6w_embryo1_63	SI	6w	embryo1
SI_6w_embryo1_64	SI	6w	embryo1
SI_6w_embryo1_85	SI	6w	embryo1
stomach_6w_embryo1_10	stomach	6w	embryo1
LI_6w_embryo2_1	LI	6w	embryo2
LI_6w_embryo2_10	LI	6w	embryo2
LI_6w_embryo2_11	LI	6w	embryo2
LI_6w_embryo2_12	LI	6w	embryo2
LI_6w_embryo2_16	LI	6w	embryo2
LI_6w_embryo2_17	LI	6w	embryo2
LI_6w_embryo2_2	LI	6w	embryo2
LI_6w_embryo2_21	LI	6w	embryo2
LI_6w_embryo2_24	LI	6w	embryo2
